City,date,crowd_point,pricePoint,weather_score
Philadelphia,2021-01-10,37.903225806451616,51.72,49.99
Philadelphia,2021-01-11,47.983870967741936,51.72,49.98
Philadelphia,2021-01-12,47.58064516129032,51.72,49.99
Philadelphia,2021-01-13,47.983870967741936,51.72,50.0
Philadelphia,2021-01-14,48.38709677419355,51.72,50.0
Philadelphia,2021-01-15,49.193548387096776,51.72,49.97
Philadelphia,2021-01-16,36.29032258064517,51.72,9.52
Philadelphia,2021-01-17,39.91935483870968,51.72,50.0
Philadelphia,2021-01-18,54.83870967741935,51.72,48.8
Philadelphia,2021-01-19,48.79032258064516,51.72,49.65
Philadelphia,2021-01-20,51.612903225806456,51.72,42.52
Philadelphia,2021-01-21,49.193548387096776,51.72,50.0
Philadelphia,2021-01-22,48.38709677419355,51.72,49.88
Philadelphia,2021-01-23,37.09677419354839,51.72,49.85
Philadelphia,2021-01-24,40.32258064516129,51.72,50.0
Philadelphia,2021-01-25,49.59677419354839,51.72,49.99
Philadelphia,2021-01-26,53.22580645161291,51.72,23.67
Philadelphia,2021-01-27,47.983870967741936,51.72,49.38
Philadelphia,2021-01-28,49.193548387096776,51.72,49.93
Philadelphia,2021-01-29,50.80645161290323,51.72,49.92
Philadelphia,2021-01-30,34.2741935483871,51.72,49.99
Philadelphia,2021-01-31,43.95161290322581,51.72,30.84
Philadelphia,2021-02-01,83.06451612903226,100.0,0.0
Philadelphia,2021-02-02,75.80645161290323,100.0,0.0
Philadelphia,2021-02-03,52.41935483870968,100.0,47.29
Philadelphia,2021-02-04,47.17741935483871,100.0,49.9
Philadelphia,2021-02-05,46.37096774193548,100.0,35.61
Philadelphia,2021-02-06,29.435483870967744,100.0,49.99
Philadelphia,2021-02-07,53.22580645161291,100.0,5.91
Philadelphia,2021-02-08,49.59677419354839,100.0,50.0
Philadelphia,2021-02-09,47.983870967741936,100.0,44.79
Philadelphia,2021-02-10,45.16129032258065,100.0,49.97
Philadelphia,2021-02-11,52.41935483870968,100.0,9.31
Philadelphia,2021-02-12,49.193548387096776,100.0,49.88
Philadelphia,2021-02-13,40.32258064516129,100.0,33.37
Philadelphia,2021-02-14,46.37096774193548,100.0,47.37
Philadelphia,2021-02-15,55.24193548387097,100.0,49.19
Philadelphia,2021-02-16,49.59677419354839,100.0,0.0
Philadelphia,2021-02-17,46.774193548387096,100.0,49.99
Philadelphia,2021-02-18,79.03225806451614,100.0,0.0
Philadelphia,2021-02-19,60.88709677419355,100.0,14.24
Philadelphia,2021-02-20,37.903225806451616,100.0,49.3
Philadelphia,2021-02-21,41.53225806451613,100.0,50.0
Philadelphia,2021-02-22,56.04838709677419,100.0,0.0
Philadelphia,2021-02-23,47.58064516129032,100.0,47.51
Philadelphia,2021-02-24,43.14516129032258,100.0,50.0
Philadelphia,2021-02-25,45.16129032258065,100.0,50.0
Philadelphia,2021-02-26,45.16129032258065,100.0,50.0
Philadelphia,2021-02-27,34.67741935483871,100.0,15.41
Philadelphia,2021-02-28,45.16129032258065,100.0,0.0
Philadelphia,2021-03-01,46.774193548387096,90.58,0.0
Philadelphia,2021-03-02,46.37096774193548,90.58,50.0
Philadelphia,2021-03-03,41.53225806451613,90.58,50.0
Philadelphia,2021-03-04,45.16129032258065,90.58,50.0
Philadelphia,2021-03-05,46.37096774193548,90.58,49.99
Philadelphia,2021-03-06,33.46774193548387,90.58,49.81
Philadelphia,2021-03-07,36.29032258064517,90.58,49.99
Philadelphia,2021-03-08,45.96774193548388,90.58,50.0
Philadelphia,2021-03-09,42.33870967741936,90.58,50.0
Philadelphia,2021-03-10,39.91935483870968,90.58,53.28
Philadelphia,2021-03-11,40.32258064516129,90.58,69.16
Philadelphia,2021-03-12,42.74193548387097,90.58,84.62
Philadelphia,2021-03-13,27.82258064516129,90.58,49.99
Philadelphia,2021-03-14,33.46774193548387,90.58,49.99
Philadelphia,2021-03-15,44.75806451612904,90.58,50.0
Philadelphia,2021-03-16,45.56451612903226,90.58,47.06
Philadelphia,2021-03-17,40.32258064516129,90.58,45.49
Philadelphia,2021-03-18,48.38709677419355,90.58,0.0
Philadelphia,2021-03-19,42.74193548387097,90.58,5.01
Philadelphia,2021-03-20,24.59677419354839,90.58,50.0
Philadelphia,2021-03-21,27.016129032258068,90.58,49.99
Philadelphia,2021-03-22,40.7258064516129,90.58,50.78
Philadelphia,2021-03-23,39.516129032258064,90.58,58.04
Philadelphia,2021-03-24,49.59677419354839,90.58,13.69
Philadelphia,2021-03-25,41.53225806451613,90.58,30.96
Philadelphia,2021-03-26,40.32258064516129,90.58,92.36
Philadelphia,2021-03-27,24.193548387096776,90.58,79.91
Philadelphia,2021-03-28,40.32258064516129,90.58,29.5
Philadelphia,2021-03-29,42.74193548387097,90.58,48.8
Philadelphia,2021-03-30,38.70967741935485,90.58,57.59
Philadelphia,2021-03-31,44.75806451612904,90.58,39.31
Philadelphia,2021-04-01,41.12903225806452,74.68,24.82
Philadelphia,2021-04-02,46.774193548387096,74.68,49.85
Philadelphia,2021-04-03,27.016129032258068,74.68,49.99
Philadelphia,2021-04-04,38.30645161290323,74.68,53.47
Philadelphia,2021-04-05,40.32258064516129,74.68,68.54
Philadelphia,2021-04-06,38.30645161290323,74.68,75.43
Philadelphia,2021-04-07,38.30645161290323,74.68,68.73
Philadelphia,2021-04-08,37.50000000000001,74.68,76.88
Philadelphia,2021-04-09,41.935483870967744,74.68,64.44
Philadelphia,2021-04-10,24.59677419354839,74.68,60.2
Philadelphia,2021-04-11,38.30645161290323,74.68,35.32
Philadelphia,2021-04-12,43.5483870967742,74.68,26.12
Philadelphia,2021-04-13,39.11290322580645,74.68,62.53
Philadelphia,2021-04-14,41.53225806451613,74.68,55.55
Philadelphia,2021-04-15,41.935483870967744,74.68,62.46
Philadelphia,2021-04-16,42.74193548387097,74.68,53.84
Philadelphia,2021-04-17,26.20967741935484,74.68,56.92
Philadelphia,2021-04-18,28.225806451612904,74.68,65.11
Philadelphia,2021-04-19,41.53225806451613,74.68,70.1
Philadelphia,2021-04-20,37.09677419354839,74.68,80.75
Philadelphia,2021-04-21,43.5483870967742,74.68,71.67
Philadelphia,2021-04-22,42.74193548387097,74.68,49.99
Philadelphia,2021-04-23,40.32258064516129,74.68,52.07
Philadelphia,2021-04-24,25.806451612903228,74.68,72.94
Philadelphia,2021-04-25,32.25806451612903,74.68,22.18
Philadelphia,2021-04-26,39.91935483870968,74.68,65.2
Philadelphia,2021-04-27,37.09677419354839,74.68,74.19
Philadelphia,2021-04-28,36.29032258064517,74.68,85.64
Philadelphia,2021-04-29,40.7258064516129,74.68,62.68
Philadelphia,2021-04-30,39.516129032258064,74.68,84.71
Philadelphia,2021-05-01,22.580645161290324,59.53,66.12
Philadelphia,2021-05-02,26.20967741935484,59.53,98.72
Philadelphia,2021-05-03,41.12903225806452,59.53,62.79
Philadelphia,2021-05-04,36.29032258064517,59.53,41.83
Philadelphia,2021-05-05,39.91935483870968,59.53,46.91
Philadelphia,2021-05-06,35.88709677419355,59.53,81.93
Philadelphia,2021-05-07,38.30645161290323,59.53,76.44
Philadelphia,2021-05-08,25.40322580645161,59.53,35.36
Philadelphia,2021-05-09,30.241935483870968,59.53,58.04
Philadelphia,2021-05-10,40.7258064516129,59.53,55.76
Philadelphia,2021-05-11,37.903225806451616,59.53,74.01
Philadelphia,2021-05-12,36.29032258064517,59.53,71.34
Philadelphia,2021-05-13,37.50000000000001,59.53,78.61
Philadelphia,2021-05-14,37.09677419354839,59.53,84.86
Philadelphia,2021-05-15,22.983870967741936,59.53,93.83
Philadelphia,2021-05-16,26.61290322580645,59.53,90.66
Philadelphia,2021-05-17,36.693548387096776,59.53,93.37
Philadelphia,2021-05-18,33.87096774193549,59.53,99.03
Philadelphia,2021-05-19,35.88709677419355,59.53,82.89
Philadelphia,2021-05-20,36.29032258064517,59.53,83.44
Philadelphia,2021-05-21,36.29032258064517,59.53,90.62
Philadelphia,2021-05-22,23.38709677419355,59.53,70.11
Philadelphia,2021-05-23,27.41935483870968,59.53,59.45
Philadelphia,2021-05-24,39.516129032258064,59.53,86.36
Philadelphia,2021-05-25,35.483870967741936,59.53,99.54
Philadelphia,2021-05-26,37.50000000000001,59.53,72.3
Philadelphia,2021-05-27,34.2741935483871,59.53,68.09
Philadelphia,2021-05-28,41.12903225806452,59.53,56.75
Philadelphia,2021-05-29,33.87096774193549,59.53,11.61
Philadelphia,2021-05-30,36.29032258064517,59.53,21.7
Philadelphia,2021-05-31,58.87096774193549,59.53,79.27
Philadelphia,2021-06-01,34.2741935483871,45.03,99.21
Philadelphia,2021-06-02,33.06451612903226,45.03,92.48
Philadelphia,2021-06-03,37.903225806451616,45.03,72.97
Philadelphia,2021-06-04,36.693548387096776,45.03,29.5
Philadelphia,2021-06-05,18.951612903225808,45.03,69.89
Philadelphia,2021-06-06,25.0,45.03,59.09
Philadelphia,2021-06-07,35.483870967741936,45.03,54.08
Philadelphia,2021-06-08,37.09677419354839,45.03,14.74
Philadelphia,2021-06-09,33.46774193548387,45.03,55.62
Philadelphia,2021-06-10,32.25806451612903,45.03,25.98
Philadelphia,2021-06-11,37.903225806451616,45.03,69.82
Philadelphia,2021-06-12,19.35483870967742,45.03,81.16
Philadelphia,2021-06-13,24.193548387096776,45.03,85.31
Philadelphia,2021-06-14,37.09677419354839,45.03,68.77
Philadelphia,2021-06-15,33.06451612903226,45.03,31.12
Philadelphia,2021-06-16,33.06451612903226,45.03,86.3
Philadelphia,2021-06-17,34.2741935483871,45.03,94.03
Philadelphia,2021-06-18,37.903225806451616,45.03,85.85
Philadelphia,2021-06-19,25.806451612903228,45.03,24.29
Philadelphia,2021-06-20,27.016129032258068,45.03,49.66
Philadelphia,2021-06-21,42.33870967741936,45.03,59.08
Philadelphia,2021-06-22,40.32258064516129,45.03,28.68
Philadelphia,2021-06-23,33.46774193548387,45.03,98.95
Philadelphia,2021-06-24,35.88709677419355,45.03,91.84
Philadelphia,2021-06-25,37.09677419354839,45.03,92.1
Philadelphia,2021-06-26,23.38709677419355,45.03,43.87
Philadelphia,2021-06-27,27.41935483870968,45.03,59.02
Philadelphia,2021-06-28,39.91935483870968,45.03,50.34
Philadelphia,2021-06-29,39.91935483870968,45.03,49.67
Philadelphia,2021-06-30,37.09677419354839,45.03,48.74
Philadelphia,2021-07-01,38.30645161290323,33.52,7.79
Philadelphia,2021-07-02,37.903225806451616,33.52,27.05
Philadelphia,2021-07-03,26.20967741935484,33.52,77.4
Philadelphia,2021-07-04,30.645161290322584,33.52,80.53
Philadelphia,2021-07-05,55.64516129032258,33.52,71.39
Philadelphia,2021-07-06,37.50000000000001,33.52,48.0
Philadelphia,2021-07-07,36.693548387096776,33.52,44.44
Philadelphia,2021-07-08,37.50000000000001,33.52,29.21
Philadelphia,2021-07-09,37.903225806451616,33.52,14.95
Philadelphia,2021-07-10,22.580645161290324,33.52,61.96
Philadelphia,2021-07-11,27.82258064516129,33.52,61.5
Philadelphia,2021-07-12,41.53225806451613,33.52,26.76
Philadelphia,2021-07-13,35.483870967741936,33.52,11.88
Philadelphia,2021-07-14,33.87096774193549,33.52,51.64
Philadelphia,2021-07-15,34.67741935483871,33.52,48.86
Philadelphia,2021-07-16,36.29032258064517,33.52,48.92
Philadelphia,2021-07-17,26.61290322580645,33.52,22.12
Philadelphia,2021-07-18,26.20967741935484,33.52,41.01
Philadelphia,2021-07-19,36.29032258064517,33.52,67.03
Philadelphia,2021-07-20,35.88709677419355,33.52,60.16
Philadelphia,2021-07-21,35.483870967741936,33.52,26.32
Philadelphia,2021-07-22,33.06451612903226,33.52,76.29
Philadelphia,2021-07-23,35.88709677419355,33.52,77.8
Philadelphia,2021-07-24,22.580645161290324,33.52,73.81
Philadelphia,2021-07-25,28.225806451612904,33.52,56.36
Philadelphia,2021-07-26,36.693548387096776,33.52,52.08
Philadelphia,2021-07-27,35.483870967741936,33.52,53.59
Philadelphia,2021-07-28,33.87096774193549,33.52,61.73
Philadelphia,2021-07-29,37.903225806451616,33.52,30.4
Philadelphia,2021-07-30,35.483870967741936,33.52,35.78
Philadelphia,2021-07-31,22.17741935483871,33.52,84.28
Philadelphia,2021-08-01,31.048387096774192,0.0,64.77
Philadelphia,2021-08-02,35.88709677419355,0.0,86.12
Philadelphia,2021-08-03,33.87096774193549,0.0,83.77
Philadelphia,2021-08-04,33.87096774193549,0.0,84.16
Philadelphia,2021-08-05,33.87096774193549,0.0,80.8
Philadelphia,2021-08-06,36.29032258064517,0.0,67.63
Philadelphia,2021-08-07,22.983870967741936,0.0,68.87
Philadelphia,2021-08-08,25.806451612903228,0.0,28.95
Philadelphia,2021-08-09,38.70967741935485,0.0,70.51
Philadelphia,2021-08-10,35.88709677419355,0.0,24.09
Philadelphia,2021-08-11,36.693548387096776,0.0,48.15
Philadelphia,2021-08-12,35.483870967741936,0.0,49.74
Philadelphia,2021-08-13,38.70967741935485,0.0,45.6
Philadelphia,2021-08-14,24.193548387096776,0.0,35.31
Philadelphia,2021-08-15,25.40322580645161,0.0,63.42
Philadelphia,2021-08-16,38.30645161290323,0.0,54.91
Philadelphia,2021-08-17,37.09677419354839,0.0,25.04
Philadelphia,2021-08-18,35.08064516129033,0.0,41.99
Philadelphia,2021-08-19,33.87096774193549,0.0,10.73
Philadelphia,2021-08-20,37.09677419354839,0.0,41.93
Philadelphia,2021-08-21,23.38709677419355,0.0,47.46
Philadelphia,2021-08-22,31.854838709677423,0.0,26.21
Philadelphia,2021-08-23,39.11290322580645,0.0,18.01
Philadelphia,2021-08-24,34.67741935483871,0.0,56.01
Philadelphia,2021-08-25,34.67741935483871,0.0,54.91
Philadelphia,2021-08-26,36.29032258064517,0.0,45.56
Philadelphia,2021-08-27,38.70967741935485,0.0,17.66
Philadelphia,2021-08-28,27.82258064516129,0.0,21.92
Philadelphia,2021-08-29,25.806451612903228,0.0,74.29
Philadelphia,2021-08-30,35.483870967741936,0.0,36.1
Philadelphia,2021-08-31,31.854838709677423,0.0,65.29
Philadelphia,2021-09-01,40.7258064516129,14.3,26.59
Philadelphia,2021-09-02,34.2741935483871,14.3,37.35
Philadelphia,2021-09-03,35.88709677419355,14.3,96.41
Philadelphia,2021-09-04,22.580645161290324,14.3,93.25
Philadelphia,2021-09-05,28.62903225806452,14.3,63.16
Philadelphia,2021-09-06,58.06451612903226,14.3,66.42
Philadelphia,2021-09-07,35.483870967741936,14.3,81.91
Philadelphia,2021-09-08,32.66129032258065,14.3,67.26
Philadelphia,2021-09-09,35.08064516129033,14.3,31.93
Philadelphia,2021-09-10,31.854838709677423,14.3,90.08
Philadelphia,2021-09-11,19.75806451612904,14.3,94.5
Philadelphia,2021-09-12,25.806451612903228,14.3,79.05
Philadelphia,2021-09-13,34.2741935483871,14.3,65.04
Philadelphia,2021-09-14,31.451612903225808,14.3,65.38
Philadelphia,2021-09-15,31.048387096774192,14.3,62.25
Philadelphia,2021-09-16,36.29032258064517,14.3,28.71
Philadelphia,2021-09-17,33.46774193548387,14.3,71.39
Philadelphia,2021-09-18,20.161290322580648,14.3,74.41
Philadelphia,2021-09-19,22.580645161290324,14.3,80.74
Philadelphia,2021-09-20,32.25806451612903,14.3,90.79
Philadelphia,2021-09-21,29.83870967741936,14.3,89.53
Philadelphia,2021-09-22,30.645161290322584,14.3,73.15
Philadelphia,2021-09-23,37.50000000000001,14.3,25.75
Philadelphia,2021-09-24,29.435483870967744,14.3,77.6
Philadelphia,2021-09-25,20.161290322580648,14.3,99.76
Philadelphia,2021-09-26,24.193548387096776,14.3,99.78
Philadelphia,2021-09-27,31.854838709677423,14.3,95.57
Philadelphia,2021-09-28,32.66129032258065,14.3,82.07
Philadelphia,2021-09-29,29.83870967741936,14.3,93.27
Philadelphia,2021-09-30,30.241935483870968,14.3,87.31
Philadelphia,2021-10-01,28.225806451612904,34.88,84.7
Philadelphia,2021-10-02,17.33870967741936,34.88,92.68
Philadelphia,2021-10-03,22.17741935483871,34.88,91.04
Philadelphia,2021-10-04,32.25806451612903,34.88,47.7
Philadelphia,2021-10-05,31.048387096774192,34.88,74.5
Philadelphia,2021-10-06,29.83870967741936,34.88,93.54
Philadelphia,2021-10-07,30.241935483870968,34.88,89.75
Philadelphia,2021-10-08,31.048387096774192,34.88,91.1
Philadelphia,2021-10-09,21.774193548387096,34.88,91.04
Philadelphia,2021-10-10,30.645161290322584,34.88,86.83
Philadelphia,2021-10-11,39.91935483870968,34.88,96.76
Philadelphia,2021-10-12,30.645161290322584,34.88,96.02
Philadelphia,2021-10-13,30.241935483870968,34.88,90.99
Philadelphia,2021-10-14,27.016129032258068,34.88,88.05
Philadelphia,2021-10-15,29.435483870967744,34.88,86.42
Philadelphia,2021-10-16,23.38709677419355,34.88,64.85
Philadelphia,2021-10-17,26.20967741935484,34.88,61.71
Philadelphia,2021-10-18,31.854838709677423,34.88,72.04
Philadelphia,2021-10-19,29.032258064516128,34.88,72.33
Philadelphia,2021-10-20,29.435483870967744,34.88,94.76
Philadelphia,2021-10-21,29.83870967741936,34.88,94.37
Philadelphia,2021-10-22,30.241935483870968,34.88,97.7
Philadelphia,2021-10-23,22.17741935483871,34.88,73.59
Philadelphia,2021-10-24,28.225806451612904,34.88,65.13
Philadelphia,2021-10-25,32.66129032258065,34.88,97.09
Philadelphia,2021-10-26,33.87096774193549,34.88,39.07
Philadelphia,2021-10-27,29.435483870967744,34.88,70.5
Philadelphia,2021-10-28,27.82258064516129,34.88,76.59
Philadelphia,2021-10-29,33.87096774193549,34.88,29.18
Philadelphia,2021-10-30,18.14516129032258,34.88,38.97
Philadelphia,2021-10-31,25.806451612903228,34.88,69.51
Philadelphia,2021-11-01,29.83870967741936,69.69,74.13
Philadelphia,2021-11-02,34.2741935483871,69.69,41.29
Philadelphia,2021-11-03,28.225806451612904,69.69,49.71
Philadelphia,2021-11-04,29.435483870967744,69.69,49.99
Philadelphia,2021-11-05,29.435483870967744,69.69,50.0
Philadelphia,2021-11-06,20.967741935483875,69.69,50.0
Philadelphia,2021-11-07,23.790322580645164,69.69,49.99
Philadelphia,2021-11-08,29.83870967741936,69.69,59.15
Philadelphia,2021-11-09,27.82258064516129,69.69,69.46
Philadelphia,2021-11-10,28.225806451612904,69.69,71.35
Philadelphia,2021-11-11,35.88709677419355,69.69,62.67
Philadelphia,2021-11-12,33.06451612903226,69.69,34.69
Philadelphia,2021-11-13,22.17741935483871,69.69,27.8
Philadelphia,2021-11-14,28.62903225806452,69.69,49.95
Philadelphia,2021-11-15,33.87096774193549,69.69,44.79
Philadelphia,2021-11-16,29.435483870967744,69.69,49.99
Philadelphia,2021-11-17,29.83870967741936,69.69,50.0
Philadelphia,2021-11-18,28.225806451612904,69.69,76.85
Philadelphia,2021-11-19,32.25806451612903,69.69,26.04
Philadelphia,2021-11-20,19.35483870967742,69.69,49.99
Philadelphia,2021-11-21,23.38709677419355,69.69,49.98
Philadelphia,2021-11-22,32.25806451612903,69.69,36.12
Philadelphia,2021-11-23,29.435483870967744,69.69,49.99
Philadelphia,2021-11-24,28.225806451612904,69.69,49.99
Philadelphia,2021-11-25,80.24193548387098,69.69,50.0
Philadelphia,2021-11-26,56.04838709677419,69.69,27.6
Philadelphia,2021-11-27,30.241935483870968,69.69,50.0
Philadelphia,2021-11-28,32.66129032258065,69.69,48.19
Philadelphia,2021-11-29,33.87096774193549,69.69,48.88
Philadelphia,2021-11-30,32.25806451612903,69.69,49.81
Philadelphia,2021-12-01,29.83870967741936,84.07,50.0
Philadelphia,2021-12-02,31.048387096774192,84.07,36.35
Philadelphia,2021-12-03,30.645161290322584,84.07,51.5
Philadelphia,2021-12-04,20.967741935483875,84.07,49.55
Philadelphia,2021-12-05,28.225806451612904,84.07,50.0
Philadelphia,2021-12-06,33.06451612903226,84.07,63.23
Philadelphia,2021-12-07,31.854838709677423,84.07,39.36
Philadelphia,2021-12-08,32.25806451612903,84.07,48.25
Philadelphia,2021-12-09,31.451612903225808,84.07,49.92
Philadelphia,2021-12-10,30.241935483870968,84.07,49.86
Philadelphia,2021-12-11,20.56451612903226,84.07,54.79
Philadelphia,2021-12-12,25.0,84.07,29.25
Philadelphia,2021-12-13,33.06451612903226,84.07,50.0
Philadelphia,2021-12-14,29.435483870967744,84.07,49.99
Philadelphia,2021-12-15,29.032258064516128,84.07,49.81
Philadelphia,2021-12-16,29.435483870967744,84.07,64.78
Philadelphia,2021-12-17,29.83870967741936,84.07,72.54
Philadelphia,2021-12-18,21.774193548387096,84.07,22.73
Philadelphia,2021-12-19,26.61290322580645,84.07,44.7
Philadelphia,2021-12-20,33.46774193548387,84.07,49.99
Philadelphia,2021-12-21,29.435483870967744,84.07,50.0
Philadelphia,2021-12-22,32.66129032258065,84.07,42.41
Philadelphia,2021-12-23,33.46774193548387,84.07,50.0
Philadelphia,2021-12-24,55.64516129032258,84.07,44.06
Philadelphia,2021-12-25,77.01612903225806,84.07,39.19
Philadelphia,2021-12-26,37.09677419354839,84.07,41.01
Philadelphia,2021-12-27,50.0,84.07,42.33
Philadelphia,2021-12-28,45.56451612903226,84.07,31.14
Philadelphia,2021-12-29,45.56451612903226,84.07,23.78
Philadelphia,2021-12-30,43.5483870967742,84.07,20.5
Philadelphia,2021-12-31,56.04838709677419,84.07,52.89
Philadelphia,2022-01-01,63.70967741935485,,
San Antonio,2021-01-01,63.70967741935485,51.72,48.68
San Antonio,2021-01-02,28.62903225806452,51.72,50.51
San Antonio,2021-01-03,23.790322580645164,51.72,57.25
San Antonio,2021-01-04,29.032258064516128,51.72,74.35
San Antonio,2021-01-05,31.048387096774192,51.72,73.82
San Antonio,2021-01-06,32.66129032258065,51.72,71.81
San Antonio,2021-01-07,34.67741935483871,51.72,73.43
San Antonio,2021-01-08,35.08064516129033,51.72,53.63
San Antonio,2021-01-09,28.225806451612904,51.72,49.99
San Antonio,2021-01-10,43.14516129032258,51.72,0.0
San Antonio,2021-01-11,35.483870967741936,51.72,49.73
San Antonio,2021-01-12,34.67741935483871,51.72,48.75
San Antonio,2021-01-13,32.66129032258065,51.72,49.22
San Antonio,2021-01-14,35.08064516129033,51.72,61.86
San Antonio,2021-01-15,34.67741935483871,51.72,62.51
San Antonio,2021-01-16,27.82258064516129,51.72,54.28
San Antonio,2021-01-17,27.016129032258068,51.72,61.6
San Antonio,2021-01-18,38.70967741935485,51.72,74.0
San Antonio,2021-01-19,36.29032258064517,51.72,82.23
San Antonio,2021-01-20,35.88709677419355,51.72,39.06
San Antonio,2021-01-21,35.08064516129033,51.72,63.63
San Antonio,2021-01-22,33.06451612903226,51.72,89.99
San Antonio,2021-01-23,29.032258064516128,51.72,80.45
San Antonio,2021-01-24,31.854838709677423,51.72,62.7
San Antonio,2021-01-25,33.46774193548387,51.72,83.37
San Antonio,2021-01-26,32.25806451612903,51.72,87.24
San Antonio,2021-01-27,30.645161290322584,51.72,84.74
San Antonio,2021-01-28,33.87096774193549,51.72,55.97
San Antonio,2021-01-29,31.854838709677423,51.72,63.02
San Antonio,2021-01-30,24.193548387096776,51.72,96.69
San Antonio,2021-01-31,23.38709677419355,51.72,87.65
San Antonio,2021-02-01,30.645161290322584,100.0,75.1
San Antonio,2021-02-02,31.854838709677423,100.0,63.61
San Antonio,2021-02-03,29.032258064516128,100.0,79.33
San Antonio,2021-02-04,31.854838709677423,100.0,97.3
San Antonio,2021-02-05,32.25806451612903,100.0,78.38
San Antonio,2021-02-06,23.38709677419355,100.0,78.96
San Antonio,2021-02-07,25.806451612903228,100.0,75.54
San Antonio,2021-02-08,33.06451612903226,100.0,90.71
San Antonio,2021-02-09,30.645161290322584,100.0,91.38
San Antonio,2021-02-10,31.451612903225808,100.0,65.84
San Antonio,2021-02-11,41.935483870967744,100.0,0.0
San Antonio,2021-02-12,36.29032258064517,100.0,48.25
San Antonio,2021-02-13,37.09677419354839,100.0,42.31
San Antonio,2021-02-14,67.74193548387098,100.0,40.4
San Antonio,2021-02-15,95.16129032258064,100.0,10.57
San Antonio,2021-02-16,75.0,100.0,49.99
San Antonio,2021-02-17,70.96774193548387,100.0,37.68
San Antonio,2021-02-18,91.53225806451611,100.0,18.25
San Antonio,2021-02-19,51.20967741935484,100.0,49.59
San Antonio,2021-02-20,19.35483870967742,100.0,50.0
San Antonio,2021-02-21,14.516129032258068,100.0,69.81
San Antonio,2021-02-22,25.0,100.0,84.82
San Antonio,2021-02-23,24.193548387096776,100.0,85.95
San Antonio,2021-02-24,22.580645161290324,100.0,92.45
San Antonio,2021-02-25,28.62903225806452,100.0,91.3
San Antonio,2021-02-26,27.41935483870968,100.0,66.3
San Antonio,2021-02-27,17.33870967741936,100.0,89.73
San Antonio,2021-02-28,16.12903225806452,100.0,77.09
San Antonio,2021-03-01,28.62903225806452,90.58,51.5
San Antonio,2021-03-02,25.806451612903228,90.58,73.86
San Antonio,2021-03-03,23.38709677419355,90.58,74.09
San Antonio,2021-03-04,25.806451612903228,90.58,84.34
San Antonio,2021-03-05,26.20967741935484,90.58,96.96
San Antonio,2021-03-06,18.5483870967742,90.58,90.64
San Antonio,2021-03-07,17.33870967741936,90.58,80.56
San Antonio,2021-03-08,29.435483870967744,90.58,84.26
San Antonio,2021-03-09,29.032258064516128,90.58,98.77
San Antonio,2021-03-10,26.20967741935484,90.58,88.42
San Antonio,2021-03-11,28.225806451612904,90.58,75.93
San Antonio,2021-03-12,28.62903225806452,90.58,66.05
San Antonio,2021-03-13,16.12903225806452,90.58,63.61
San Antonio,2021-03-14,14.516129032258068,90.58,78.83
San Antonio,2021-03-15,20.56451612903226,90.58,96.31
San Antonio,2021-03-16,20.161290322580648,90.58,79.68
San Antonio,2021-03-17,14.516129032258068,90.58,47.77
San Antonio,2021-03-18,17.741935483870968,90.58,89.71
San Antonio,2021-03-19,19.35483870967742,90.58,82.45
San Antonio,2021-03-20,10.080645161290324,90.58,79.27
San Antonio,2021-03-21,9.274193548387096,90.58,83.87
San Antonio,2021-03-22,22.17741935483871,90.58,97.32
San Antonio,2021-03-23,21.774193548387096,90.58,50.1
San Antonio,2021-03-24,20.967741935483875,90.58,88.7
San Antonio,2021-03-25,22.983870967741936,90.58,80.51
San Antonio,2021-03-26,23.38709677419355,90.58,94.41
San Antonio,2021-03-27,15.725806451612904,90.58,72.49
San Antonio,2021-03-28,14.91935483870968,90.58,81.9
San Antonio,2021-03-29,22.580645161290324,90.58,93.49
San Antonio,2021-03-30,21.370967741935484,90.58,80.31
San Antonio,2021-03-31,20.161290322580648,90.58,85.44
San Antonio,2021-04-01,19.35483870967742,74.68,92.66
San Antonio,2021-04-02,26.20967741935484,74.68,91.96
San Antonio,2021-04-03,18.5483870967742,74.68,61.38
San Antonio,2021-04-04,31.854838709677423,74.68,82.94
San Antonio,2021-04-05,23.790322580645164,74.68,93.13
San Antonio,2021-04-06,22.580645161290324,74.68,74.87
San Antonio,2021-04-07,20.56451612903226,74.68,68.53
San Antonio,2021-04-08,21.774193548387096,74.68,67.63
San Antonio,2021-04-09,23.38709677419355,74.68,61.79
San Antonio,2021-04-10,14.516129032258068,74.68,70.34
San Antonio,2021-04-11,14.516129032258068,74.68,80.55
San Antonio,2021-04-12,22.983870967741936,74.68,67.08
San Antonio,2021-04-13,23.38709677419355,74.68,53.63
San Antonio,2021-04-14,21.370967741935484,74.68,64.69
San Antonio,2021-04-15,23.790322580645164,74.68,73.64
San Antonio,2021-04-16,25.40322580645161,74.68,67.57
San Antonio,2021-04-17,16.12903225806452,74.68,95.02
San Antonio,2021-04-18,14.516129032258068,74.68,86.7
San Antonio,2021-04-19,22.580645161290324,74.68,94.38
San Antonio,2021-04-20,20.967741935483875,74.68,95.51
San Antonio,2021-04-21,21.370967741935484,74.68,87.84
San Antonio,2021-04-22,22.580645161290324,74.68,84.39
San Antonio,2021-04-23,30.241935483870968,74.68,60.82
